vendor_record_id,vendor_id,vendor_name,vendor_country,vendor_region,vendor_tier,vendor_category,snapshot_month,on_time_delivery_rate,quality_acceptance_rate,quality_rejection_count,defect_rate_pct,lead_time_avg_days,lead_time_variance_days,contract_lead_time_days,procurement_spend_usd,purchase_order_count,invoice_accuracy_rate,payment_terms_days,days_payable_outstanding,contract_start_date,contract_expiry_date,concentration_risk_pct,financial_stability_score,esg_compliance_score,past_disruption_count,active_dispute_flag,preferred_vendor_flag,vris_score,risk_category,lead_time_inconsistency_flag,contract_expired_flag,contract_renewal_due_flag,year,product_cost_competitiveness_score,cost_benchmark_order_count,otd_score,quality_score,risk_performance_score,cost_efficiency_score,lead_time_score,supplier_score
VR-00011359,VND-001088,Williams PLC,Oman,Americas,Tier-3,Services,2023-07-01,79.93,79.56,2,0.371,56.64,0.59,60,41923.87,9,96.56,120,108.93,2018-03-01,2021-09-15,19.54,82.61,52.09,1,0,0,79.35,High,False,True,False,2023,49.24282812807457,30,79.93,79.56,20.650000000000006,63.437979689652195,99.80333333333334,68.51
VR-00011360,VND-001088,Williams PLC,Oman,Americas,Tier-3,Services,2023-08-01,75.51,75.79,3,0.468,59.72,10.1,53,45740.31,10,93.59,120,127.3,2018-03-01,2021-01-05,13.33,71.22,70.7,0,0,0,73.4,High,False,True,False,2023,49.24282812807457,30,75.51,75.79,26.599999999999994,62.546979689652204,87.18666986818992,65.59
VR-00011361,VND-001088,Williams PLC,Oman,Americas,Tier-3,Services,2023-09-01,68.84,68.14,3,1.081,9.32,0.24,9,61003.74,12,86.9,120,130.09,2018-03-01,2020-07-29,42.81,10.0,65.49,0,0,0,56.66,Medium,False,True,False,2023,49.24282812807457,30,68.84,68.14,43.34,60.5399796896522,96.71988555078684,66.54
VR-00011362,VND-001088,Williams PLC,Oman,Americas,Tier-3,Services,2023-10-01,71.97,67.04,3,0.013,16.37,2.15,18,86961.37,12,77.49,120,139.25,2018-03-01,2021-12-10,18.34,71.22,46.47,0,0,0,72.46,High,False,True,False,2023,49.24282812807457,30,71.97,67.04,27.540000000000006,57.71697968965219,97.61111111111111,63.81
VR-00011363,VND-001088,Williams PLC,Oman,Americas,Tier-3,Services,2023-11-01,71.51,65.64,5,0.159,6.52,1.08,7,20162.5,18,96.41,120,122.25,2018-03-01,2021-05-20,35.64,47.42,56.02,1,0,0,65.39,Medium,False,True,False,2023,49.24282812807457,30,71.51,65.64,34.61,63.39297968965219,96.91428571428571,65.55
VR-00011364,VND-001088,Williams PLC,Oman,Americas,Tier-3,Services,2023-12-01,73.66,73.1,4,0.607,22.29,2.48,26,4182.65,11,88.65,120,111.19,2018-03-01,2020-11-02,42.91,72.95,44.41,1,0,0,69.49,Medium,False,True,False,2023,49.24282812807457,30,73.66,73.1,30.510000000000005,61.064979689652205,98.09230769230768,66.69
VR-00011365,VND-001088,Williams PLC,Oman,Americas,Tier-3,Services,2024-01-01,70.77,71.08,2,0.022,37.88,2.39,50,20489.12,15,87.19,120,122.02,2018-03-01,2021-08-28,19.63,91.39,93.87,0,0,0,15.19,Low,True,True,False,2024,19.989596226246583,29,70.77,71.08,84.81,40.149717358372605,99.044,73.29
VR-00011366,VND-001088,Williams PLC,Oman,Americas,Tier-3,Services,2024-02-01,70.01,67.26,2,0.044,17.25,1.5,19,2366.86,10,84.44,120,131.19,2018-03-01,2021-05-13,4.54,100.0,69.0,0,0,0,80.62,High,False,True,False,2024,19.989596226246583,29,70.01,67.26,19.379999999999995,39.3247173583726,98.42105263157895,58.99
VR-00011367,VND-001088,Williams PLC,Oman,Americas,Tier-3,Services,2024-03-01,75.08,74.12,1,0.263,31.79,3.35,29,29422.32,8,87.42,120,125.93,2018-03-01,2020-04-06,10.47,98.65,54.62,0,0,0,80.96,High,False,True,False,2024,19.989596226246583,29,75.08,74.12,19.040000000000006,40.21871735837261,90.66857936241065,60.79
VR-00011368,VND-001088,Williams PLC,Oman,Americas,Tier-3,Services,2024-04-01,78.48,79.36,1,0.073,46.31,3.16,56,4122.51,14,86.39,120,127.66,2018-03-01,2021-07-25,16.15,88.72,64.47,0,0,0,80.9,High,False,True,False,2024,19.989596226246583,29,78.48,79.36,19.099999999999994,39.9097173583726,98.87142857142857,64.05
VR-00011369,VND-001088,Williams PLC,Oman,Americas,Tier-3,Services,2024-05-01,70.09,75.05,3,0.599,54.47,1.84,45,12444.1,12,100.0,120,125.0,2018-03-01,2020-02-29,22.5,58.45,69.28,0,0,0,72.78,High,True,True,False,2024,19.989596226246583,29,70.09,75.05,27.22,43.99271735837261,85.27364869551027,60.87
VR-00011370,VND-001088,Williams PLC,Oman,Americas,Tier-3,Services,2024-06-01,64.99,76.48666666666666,3,0.16,34.79,4.37,44,372752.35,11,89.8,120,135.75,2018-03-01,2022-06-16,10.7,78.56,52.47,0,0,0,75.21,High,True,True,False,2024,19.989596226246583,29,64.99,76.48666666666666,24.790000000000006,40.93271735837261,98.01363636363637,60.59
VR-00011371,VND-001088,Williams PLC,Oman,Americas,Tier-3,Services,2024-07-01,62.26,87.55,2,0.03,38.64,0.68,49,43601.73,15,95.25,120,120.73,2018-03-01,2022-01-27,24.45,71.22,67.71,0,0,0,71.54,High,True,True,False,2024,19.989596226246583,29,62.26,87.55,28.459999999999994,42.567717358372605,99.72244897959183,63.22
VR-00011372,VND-001088,Williams PLC,Oman,Americas,Tier-3,Services,2024-08-01,89.81,74.86,2,0.108,30.33,2.6,43,12603.32,15,96.19,120,114.38,2018-03-01,2022-01-07,7.95,86.65,71.04,0,0,0,10.21,Low,True,True,False,2024,19.989596226246583,29,89.81,74.86,89.78999999999999,42.84971735837261,98.79069767441861,81.12
VR-00011373,VND-001088,Williams PLC,Oman,Americas,Tier-3,Services,2024-09-01,59.28,77.02,9,0.017,19.33,1.59,20,85383.92,12,93.66,120,116.5,2018-03-01,2020-09-18,38.08,79.89,66.97,0,0,0,71.55,High,False,True,False,2024,19.989596226246583,29,59.28,77.02,28.450000000000003,42.09071735837261,98.41,59.95
VR-00011374,VND-001088,Williams PLC,Oman,Americas,Tier-3,Services,2024-10-01,57.19,82.27,2,0.029,51.04,5.69,47,53916.91,14,84.71,120,120.47,2018-03-01,2020-09-11,23.89,62.69,48.05,0,0,0,67.98,Medium,False,True,False,2024,19.989596226246583,29,57.19,82.27,32.019999999999996,39.405717358372605,91.24643500300141,59.61
VR-00011375,VND-001088,Williams PLC,Oman,Americas,Tier-3,Services,2024-11-01,70.46,76.19,2,0.021,22.96,3.37,22,7784.5,15,88.1,120,126.99,2018-03-01,2021-05-08,8.58,77.31,76.21,1,0,0,78.46,High,False,True,False,2024,19.989596226246583,29,70.46,76.19,21.540000000000006,40.4227173583726,93.591415901172,60.79
VR-00011376,VND-001088,Williams PLC,Oman,Americas,Tier-3,Services,2024-12-01,67.25,78.21666666666665,2,0.021,51.56,9.53,53,45537.23,6,93.0,120,109.05,2018-03-01,2022-12-10,2.07,64.32,68.2,1,0,0,17.4,Low,False,True,False,2024,19.989596226246583,29,67.25,78.21666666666665,82.6,41.89271735837261,96.40377358490566,73.08
VR-00012721,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2021-01-01,96.18,75.08,5,0.205,23.03,6.36,31,157950.63,6,86.87,60,65.46,2018-09-01,2023-02-09,42.98,64.46,59.08,0,0,0,16.88,Low,True,False,False,2021,22.594620161033752,29,96.18,75.08,83.12,41.87723411272363,95.8967741935484,81.16
VR-00012722,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2021-02-01,86.76,81.19,1,0.036,27.06,2.19,29,59777.95,22,95.41,60,56.53,2018-09-01,2021-01-20,14.33,84.54,47.51,0,0,0,81.98,High,False,True,False,2021,22.594620161033752,29,86.76,81.19,18.019999999999996,44.439234112723625,98.48965517241379,67.31
VR-00012723,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2021-03-01,82.4,87.72,0,0.036,38.2,10.2,49,43674.08,8,100.0,60,49.86,2018-09-01,2022-05-15,35.69,85.89,61.23,0,0,0,81.09,High,True,False,False,2021,22.594620161033752,29,82.4,87.72,18.909999999999997,45.81623411272363,95.83673469387756,67.29
VR-00012724,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2021-04-01,82.09,91.19,1,0.062,40.04,2.77,51,3573.85,13,84.55,60,64.76,2018-09-01,2023-06-02,22.9,61.1,72.19,0,0,0,78.22,High,True,False,False,2021,22.594620161033752,29,82.09,91.19,21.78,41.18123411272362,98.91372549019607,68.24
VR-00012725,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2021-05-01,100.0,90.03333333333335,2,0.008,21.04,0.93,19,25576.69,10,94.41,60,46.98,2018-09-01,2021-09-21,28.79,61.3,52.46,0,0,0,80.75,High,False,False,False,2021,22.594620161033752,29,100.0,90.03333333333335,19.25,44.13923411272362,91.26439863918353,72.17
VR-00012726,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2021-06-01,75.71,77.24,3,0.007,48.35,8.43,47,7361.34,10,92.49,60,68.68,2018-09-01,2022-09-02,20.1,100.0,41.47,0,0,0,79.76,High,False,False,False,2021,22.594620161033752,29,75.71,77.24,20.239999999999995,43.56323411272362,94.17905344452024,62.87
VR-00012727,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2021-07-01,82.02,88.3,1,0.021,13.42,3.55,14,135394.24,12,95.42,60,64.36,2018-09-01,2020-11-07,18.05,43.22,68.02,0,0,0,75.45,High,False,True,False,2021,22.594620161033752,29,82.02,88.3,24.549999999999997,44.442234112723625,94.92857142857143,68.08
VR-00012728,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2021-08-01,79.55,80.28,0,0.008,30.26,0.74,27,17179.05,12,89.49,60,61.26,2018-09-01,2021-11-21,16.93,48.74,48.71,0,0,0,71.97,High,False,False,False,2021,22.594620161033752,29,79.55,80.28,28.03,42.66323411272362,90.83321338522924,65.55
VR-00012729,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2021-09-01,91.29,83.48,0,0.017,30.56,4.58,34,97642.88,13,96.17,60,50.87,2018-09-01,2020-12-15,9.47,69.91,51.93,0,0,0,81.89,High,False,True,False,2021,22.594620161033752,29,91.29,83.48,18.11,44.66723411272363,97.30588235294118,69.0
VR-00012730,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2021-10-01,92.3,82.86,1,0.074,17.56,1.16,20,12219.18,14,91.96,60,52.8,2018-09-01,2021-10-10,44.37,49.01,52.21,0,0,0,72.21,High,False,False,True,2021,22.594620161033752,29,92.3,82.86,27.790000000000006,43.40423411272362,98.84,71.16
VR-00012731,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2021-11-01,94.69,84.11,2,0.002,36.5,3.6,47,30425.51,5,98.01,60,52.19,2018-09-01,2022-10-08,17.89,74.04,53.98,0,0,0,82.82,High,True,False,False,2021,22.594620161033752,29,94.69,84.11,17.180000000000007,45.219234112723626,98.46808510638297,70.22
VR-00012732,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2021-12-01,92.41,89.07,2,0.193,46.92,1.01,45,75632.41,19,93.35,60,60.34,2018-09-01,2022-04-17,26.72,42.29,66.89,0,0,0,76.39,High,False,False,False,2021,22.594620161033752,29,92.41,89.07,23.61,43.82123411272362,96.27745382210855,71.27
VR-00012733,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2022-01-01,80.29,83.98,0,0.071,35.81,2.29,33,20115.73,11,79.45,60,47.54,2018-09-01,2022-11-15,25.01,73.75,54.73,0,0,0,76.29,High,False,False,False,2022,63.02793312933402,22,80.29,83.98,23.709999999999994,67.95455319053382,92.33454511605865,69.67
VR-00012734,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2022-02-01,83.29,89.35,0,0.089,56.86,8.29,54,96712.13,10,92.73,60,67.46,2018-09-01,2022-02-17,42.78,64.17,74.89,1,0,0,77.01,High,False,False,True,2022,63.02793312933402,22,83.29,89.35,22.989999999999995,71.93855319053381,92.90571123356914,72.18
VR-00012735,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2022-03-01,85.52,87.56,3,0.125,37.78,2.64,36,73629.76,15,89.08,60,47.29,2018-09-01,2021-11-16,28.58,20.04,71.06,1,0,0,67.62,Medium,False,True,False,2022,63.02793312933402,22,85.52,87.56,32.379999999999995,70.84355319053381,94.76414328568907,74.49
VR-00012736,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2022-04-01,91.23,94.52,1,0.048,44.54,3.57,46,5190.22,17,94.7,60,56.41,2018-09-01,2021-12-20,11.76,28.34,82.67,0,0,0,78.35,High,False,True,False,2022,63.02793312933402,22,91.23,94.52,21.650000000000006,72.52955319053382,98.44782608695652,76.25
VR-00012737,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2022-05-01,69.75,80.4,2,0.113,68.7,7.93,47,35710.6,13,90.57,60,60.56,2018-09-01,2021-12-10,6.5,41.81,51.52,0,0,0,70.11,High,True,True,False,2022,63.02793312933402,22,69.75,80.4,29.89,71.29055319053381,71.35624516089071,64.38
VR-00012738,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2022-06-01,80.94,83.56,1,0.034,46.35,2.03,52,187803.54,9,88.22,60,57.21,2018-09-01,2023-05-27,14.21,45.97,63.15,0,0,0,74.15,High,False,False,False,2022,63.02793312933402,22,80.94,83.56,25.849999999999994,70.58555319053382,99.21923076923076,71.63
VR-00012739,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2022-07-01,83.51,85.67,1,0.157,33.13,1.22,43,32187.12,12,89.87,60,60.48,2018-09-01,2021-10-13,5.35,74.1,53.78,0,0,0,81.39,High,True,True,False,2022,63.02793312933402,22,83.51,85.67,18.61,71.08055319053382,99.43255813953488,71.49
VR-00012740,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2022-08-01,65.28,84.96666666666667,0,0.025,35.4,5.12,41,32701.31,9,95.73,60,53.69,2018-09-01,2023-07-01,15.0,30.97,58.98,1,0,0,69.39,Medium,False,False,False,2022,63.02793312933402,22,65.28,84.96666666666667,30.61,72.83855319053382,97.50243902439024,68.25
VR-00012741,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2022-09-01,99.94,92.98,1,0.138,9.59,0.77,10,53010.54,10,91.44,60,64.65,2018-09-01,2022-03-22,36.18,64.17,58.1,0,0,0,76.03,High,False,True,False,2022,63.02793312933402,22,99.94,92.98,23.97,71.55155319053381,98.46000000000001,78.87
VR-00012742,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2022-10-01,90.28,85.12,0,0.218,13.87,0.4,15,945.39,10,95.14,60,64.98,2018-09-01,2021-12-22,20.61,47.45,37.1,0,0,0,74.22,High,False,True,False,2022,63.02793312933402,22,90.28,85.12,25.78,72.66155319053381,99.46666666666667,75.08
VR-00012743,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2022-11-01,94.73,87.74000000000001,1,0.026,39.41,7.24,41,76164.45,11,92.37,60,51.15,2018-09-01,2021-11-30,28.67,62.65,63.4,0,0,0,80.78,High,False,True,False,2022,63.02793312933402,22,94.73,87.74000000000001,19.22,71.83055319053382,96.46829268292683,75.06
VR-00012744,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2022-12-01,61.55,82.65,1,0.084,34.8,2.08,38,6893.37,6,90.69,60,51.8,2018-09-01,2023-07-07,39.19,79.76,61.02,0,0,0,72.16,High,False,False,False,2022,63.02793312933402,22,61.55,82.65,27.840000000000003,71.32655319053382,98.90526315789474,66.1
VR-00012745,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2023-01-01,79.5,88.57,1,0.011,25.44,1.18,32,25186.44,8,94.06,60,72.36,2018-09-01,2023-04-26,42.36,48.44,34.44,0,0,0,68.77,Medium,True,False,False,2023,35.067377938680984,33,79.5,88.57,31.230000000000004,52.76516455707669,99.2625,70.61
VR-00012746,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2023-02-01,90.35,76.63,5,0.115,14.39,2.1,15,39484.33,21,91.71,60,74.18,2018-09-01,2022-05-23,38.39,67.31,68.62,0,0,0,76.65,High,False,True,False,2023,35.067377938680984,33,90.35,76.63,23.349999999999994,52.06016455707669,97.2,69.49
VR-00012747,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2023-03-01,91.23,81.92,0,0.119,26.58,3.53,21,22313.71,14,95.67,60,61.55,2018-09-01,2022-07-31,37.96,68.58,55.06,1,0,0,77.29,High,True,True,False,2023,35.067377938680984,33,91.23,81.92,22.709999999999994,53.24816455707669,79.84351284531871,68.26
VR-00012748,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2023-04-01,79.85,81.44,1,0.03,26.62,0.45,23,1742.23,13,94.42,60,74.71,2018-09-01,2021-12-19,7.36,71.06,55.99,0,0,0,79.4,High,False,True,False,2023,35.067377938680984,33,79.85,81.44,20.599999999999994,52.87316455707669,88.72965733511907,65.6
VR-00012749,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2023-05-01,79.01,83.91,0,0.232,27.29,1.32,30,47008.47,4,88.12,60,60.89,2018-09-01,2021-01-13,27.68,100.0,70.28,1,0,0,83.22,High,False,True,False,2023,35.067377938680984,33,79.01,83.91,16.78,50.98316455707669,99.12,66.36
VR-00012750,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2023-06-01,85.79,83.08666666666666,1,0.18,33.3,1.96,28,43038.95,8,93.02,60,69.86,2018-09-01,2021-05-31,44.51,63.64,64.29,1,0,0,74.93,High,False,True,False,2023,35.067377938680984,33,85.79,83.08666666666666,25.069999999999993,52.45316455707669,85.86726726726727,68.12
VR-00012751,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2023-07-01,73.11,80.78,1,0.052,43.89,3.5,36,110222.16,9,86.18,60,64.33,2018-09-01,2022-09-24,25.32,88.81,60.4,1,0,0,78.06,High,True,True,False,2023,35.067377938680984,33,73.11,80.78,21.939999999999998,50.40116455707669,83.67414748993696,62.59
VR-00012752,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2023-08-01,82.74,82.98,1,0.048,45.0,0.55,54,1938.22,8,93.82,60,65.84,2018-09-01,2021-06-26,44.23,70.69,71.44,0,0,0,76.31,High,False,True,False,2023,35.067377938680984,33,82.74,82.98,23.689999999999998,52.693164557076685,99.7962962962963,69.03
VR-00012753,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2023-09-01,80.6,90.17,2,0.036,42.99,6.28,39,30631.93,13,87.74,60,43.75,2018-09-01,2022-02-17,44.03,54.21,49.61,0,0,0,71.16,High,False,True,False,2023,35.067377938680984,33,80.6,90.17,28.840000000000003,50.86916455707669,89.35450462540484,69.02
VR-00012754,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2023-10-01,100.0,82.43,0,0.209,33.98,4.16,33,5783.99,14,92.04,60,67.44,2018-09-01,2023-05-18,34.55,74.09,65.6,0,0,0,81.89,High,False,True,False,2023,35.067377938680984,33,100.0,82.43,18.11,52.15916455707669,95.17154832610986,72.21
VR-00012755,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2023-11-01,81.52,79.73,2,0.356,50.96,5.96,51,11628.07,6,89.44,60,46.18,2018-09-01,2022-06-20,2.64,86.89,40.25,0,0,0,81.28,High,False,True,False,2023,35.067377938680984,33,81.52,79.73,18.72,51.379164557076685,97.66274509803921,66.5
VR-00012756,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2023-12-01,98.72,74.79,2,0.129,59.48,2.97,57,123871.22,9,91.84,60,51.53,2018-09-01,2021-11-05,18.22,89.51,62.91,1,0,0,85.28,High,False,True,False,2023,35.067377938680984,33,98.72,74.79,14.719999999999999,52.09916455707669,95.6223197536545,69.68
VR-00012757,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2024-01-01,88.14,74.12,2,0.077,35.3,1.02,32,19887.01,8,94.94,60,73.67,2018-09-01,2023-08-11,16.99,70.37,63.44,0,0,0,79.22,High,False,True,False,2024,14.431985180507352,27,88.14,74.12,20.78,38.58438962635515,91.88374645892353,64.99
VR-00012758,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2024-02-01,88.27,74.34333333333335,0,0.117,45.73,3.21,50,174795.0,13,97.81,60,61.58,2018-09-01,2022-06-08,29.39,82.31,83.14,0,0,0,85.07,High,False,True,False,2024,14.431985180507352,27,88.27,74.34333333333335,14.930000000000007,39.445389626355144,98.71600000000001,65.06
VR-00012759,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2024-03-01,87.53,88.34,2,0.123,31.91,0.05,30,23907.1,12,83.81,60,67.62,2018-09-01,2023-03-22,40.8,68.43,76.41,0,0,0,78.14,High,False,True,False,2024,14.431985180507352,27,87.53,88.34,21.86,35.24538962635515,95.17819910164003,67.86
VR-00012760,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2024-04-01,72.78,80.9,0,0.004,24.75,2.02,24,4737.25,10,95.72,60,66.51,2018-09-01,2021-07-09,39.67,60.12,64.03,0,0,0,71.42,High,False,True,False,2024,14.431985180507352,27,72.78,80.9,28.58,38.81838962635514,95.89242424242424,63.94
VR-00012761,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2024-05-01,95.19,83.71,1,0.109,61.13,10.15,54,9641.16,13,87.7,60,53.47,2018-09-01,2022-12-04,29.43,30.69,78.61,0,0,0,73.89,High,False,True,False,2024,14.431985180507352,27,95.19,83.71,26.11,36.41238962635514,86.90980666581845,69.02
VR-00012762,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2024-06-01,75.69,97.11,0,0.053,26.74,4.26,26,18340.76,8,91.09,60,54.8,2018-09-01,2022-02-06,31.57,56.29,43.75,1,0,0,73.35,High,False,True,False,2024,14.431985180507352,27,75.69,97.11,26.650000000000006,37.429389626355146,94.5091651803694,67.25
VR-00012763,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2024-07-01,100.0,81.88,1,0.003,60.73,2.68,43,9299.04,14,95.06,60,53.03,2018-09-01,2022-04-24,22.53,64.17,40.3,0,0,0,79.3,High,True,True,False,2024,14.431985180507352,27,100.0,81.88,20.700000000000003,38.62038962635515,75.3976510593975,67.62
VR-00012764,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2024-08-01,82.4,89.92,0,0.014,9.15,1.07,7,3690.33,17,93.58,60,49.59,2018-09-01,2023-08-15,7.28,51.07,56.72,0,0,0,77.74,High,True,True,False,2024,14.431985180507352,27,82.4,89.92,22.260000000000005,38.176389626355146,78.14504293520687,64.6
VR-00012765,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2024-09-01,75.48,85.44,2,0.069,22.72,1.82,27,90315.66,11,97.63,60,56.66,2018-09-01,2022-10-07,30.16,85.72,94.03,0,1,0,82.74,High,False,True,False,2024,14.431985180507352,27,75.48,85.44,17.260000000000005,39.39138962635514,98.65185185185186,63.89
VR-00012766,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2024-10-01,94.17,83.22,0,0.111,15.85,0.29,15,5034.17,9,100.0,60,53.78,2018-09-01,2022-10-22,18.62,61.74,62.33,0,0,0,80.97,High,False,True,False,2024,14.431985180507352,27,94.17,83.22,19.03,40.10238962635515,95.32311251314405,69.01
VR-00012767,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2024-11-01,87.82,100.0,0,0.0,45.99,0.57,44,54698.84,9,90.48,60,61.86,2018-09-01,2021-11-16,9.83,39.1,92.16,0,0,0,81.56,High,False,True,False,2024,14.431985180507352,27,87.82,100.0,18.439999999999998,37.246389626355146,96.27928699915,70.06
VR-00012768,VND-001090,"Aguilar, Harrington and Bridges",Falkland Islands (Malvinas),MEA,Tier-2,Electronics,2024-12-01,89.81,77.13,4,0.856,64.95,2.22,54,3207.58,13,98.33,60,63.89,2018-09-01,2022-11-10,44.14,64.17,65.53,0,0,0,75.48,High,True,True,False,2024,14.431985180507352,27,89.81,77.13,24.519999999999996,39.60138962635514,85.69047985629972,66.07
VR-00008449,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2021-01-01,66.72,75.22,4,0.056,24.45,1.92,29,60273.56,14,92.22,60,67.43,2021-04-01,2024-11-19,43.81,67.605,52.04,1,0,0,59.06,Medium,False,False,False,2021,80.2592878305125,22,66.72,75.22,40.94,83.84750148135875,98.67586206896551,70.63
VR-00008450,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2021-02-01,71.43,75.22,2,0.768,49.83,1.1,39,20276.97,9,84.2,60,53.9,2021-04-01,2025-08-14,22.22,67.04,49.13,2,0,0,69.73,Medium,True,False,False,2021,80.2592878305125,22,71.43,75.22,30.269999999999996,81.44150148135876,82.04878124083423,67.05
VR-00008451,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2021-03-01,65.34,75.22,2,0.803,27.85,4.21,45,2102.9,17,85.6,60,49.31,2021-04-01,2026-02-13,5.18,67.605,27.11,1,0,0,63.06,Medium,True,False,False,2021,80.2592878305125,22,65.34,75.22,36.94,81.86150148135874,98.1288888888889,69.03
VR-00008452,VND-001091,"Lewis, Phillips and Vasquez",Iraq,EMEA,Tier-3,Industrial Parts,2021-04-01,72.31,76.64,1,0.256,53.72,8.2,46,176266.12,15,95.1,60,59.54,2021-04-01,2023-07-07,6.37,65.44,45.2,0,0,0,74.57,High,False,False,False,2021,80.2592878305125,22,72.31,76.64,25.430000000000007,84.71150148135875,84.93813331606721,67.55
