shipment_id,source_row,quality_score,selected,conflict_columns,resolution
SHP-00068678,58021,14,False,,exact duplicate; retained first source row
SHP-00084719,49820,14,True,,exact duplicate; retained first source row
SHP-00084719,62042,14,False,,exact duplicate; retained first source row
SHP-00079931,49838,14,True,,exact duplicate; retained first source row
SHP-00079931,78042,14,False,,exact duplicate; retained first source row
SHP-00011399,49866,15,True,,exact duplicate; retained first source row
SHP-00011399,71065,15,False,,exact duplicate; retained first source row
SHP-00060460,49881,14,True,,exact duplicate; retained first source row
SHP-00060460,74707,14,False,,exact duplicate; retained first source row
SHP-00006291,49945,15,True,,exact duplicate; retained first source row
SHP-00006291,81178,15,False,,exact duplicate; retained first source row
SHP-00009437,50121,15,True,,exact duplicate; retained first source row
SHP-00009437,75874,15,False,,exact duplicate; retained first source row
SHP-00027012,50175,14,True,,exact duplicate; retained first source row
SHP-00027012,76222,14,False,,exact duplicate; retained first source row
SHP-00079668,50290,7,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00079668,73668,15,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00052305,50364,15,True,,exact duplicate; retained first source row
SHP-00052305,72004,15,False,,exact duplicate; retained first source row
SHP-00062517,50386,14,True,,exact duplicate; retained first source row
SHP-00062517,72683,14,False,,exact duplicate; retained first source row
SHP-00026367,50394,15,True,,exact duplicate; retained first source row
SHP-00026367,60441,15,False,,exact duplicate; retained first source row
SHP-00021811,50452,15,True,,exact duplicate; retained first source row
SHP-00021811,87200,15,False,,exact duplicate; retained first source row
SHP-00056121,50473,7,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00056121,74088,15,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00078887,50489,15,True,,exact duplicate; retained first source row
SHP-00078887,72432,15,False,,exact duplicate; retained first source row
SHP-00000705,50530,15,True,,exact duplicate; retained first source row
SHP-00000705,65428,15,False,,exact duplicate; retained first source row
SHP-00009600,50565,14,True,,exact duplicate; retained first source row
SHP-00009600,87344,14,False,,exact duplicate; retained first source row
SHP-00079740,50574,15,True,,exact duplicate; retained first source row
SHP-00079740,69593,15,False,,exact duplicate; retained first source row
SHP-00049055,50639,14,True,,exact duplicate; retained first source row
SHP-00049055,57981,14,False,,exact duplicate; retained first source row
SHP-00072637,50705,14,True,,exact duplicate; retained first source row
SHP-00072637,74856,14,False,,exact duplicate; retained first source row
SHP-00083101,50723,15,True,,exact duplicate; retained first source row
SHP-00083101,71659,15,False,,exact duplicate; retained first source row
SHP-00040118,50908,15,True,,exact duplicate; retained first source row
SHP-00040118,68117,15,False,,exact duplicate; retained first source row
SHP-00066863,50919,14,True,,exact duplicate; retained first source row
SHP-00066863,75927,14,False,,exact duplicate; retained first source row
SHP-00013929,50938,14,True,,exact duplicate; retained first source row
SHP-00013929,61201,14,False,,exact duplicate; retained first source row
SHP-00042286,50945,15,True,,exact duplicate; retained first source row
SHP-00042286,68576,15,False,,exact duplicate; retained first source row
SHP-00007379,50951,15,True,,exact duplicate; retained first source row
SHP-00007379,81360,15,False,,exact duplicate; retained first source row
SHP-00068641,50970,14,True,,exact duplicate; retained first source row
SHP-00068641,59263,14,False,,exact duplicate; retained first source row
SHP-00075026,50986,13,False,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00075026,76528,15,True,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00010250,50996,15,True,,exact duplicate; retained first source row
SHP-00010250,67150,15,False,,exact duplicate; retained first source row
SHP-00055743,51005,14,True,,exact duplicate; retained first source row
SHP-00055743,59369,14,False,,exact duplicate; retained first source row
SHP-00008609,51195,15,True,,exact duplicate; retained first source row
SHP-00008609,61607,15,False,,exact duplicate; retained first source row
SHP-00073464,51226,14,True,,exact duplicate; retained first source row
SHP-00073464,56555,14,False,,exact duplicate; retained first source row
SHP-00064667,51247,15,True,,exact duplicate; retained first source row
SHP-00064667,81271,15,False,,exact duplicate; retained first source row
SHP-00048815,51270,15,True,,exact duplicate; retained first source row
SHP-00048815,63447,15,False,,exact duplicate; retained first source row
SHP-00051258,51329,14,True,,exact duplicate; retained first source row
SHP-00051258,69377,14,False,,exact duplicate; retained first source row
SHP-00064605,51350,14,True,,exact duplicate; retained first source row
SHP-00064605,80775,14,False,,exact duplicate; retained first source row
SHP-00060077,51371,14,True,,exact duplicate; retained first source row
SHP-00060077,58067,14,False,,exact duplicate; retained first source row
SHP-00074805,51479,15,True,,exact duplicate; retained first source row
SHP-00074805,76208,15,False,,exact duplicate; retained first source row
SHP-00049776,51508,15,True,,exact duplicate; retained first source row
SHP-00049776,60421,15,False,,exact duplicate; retained first source row
SHP-00055867,51572,15,True,,exact duplicate; retained first source row
SHP-00055867,59157,15,False,,exact duplicate; retained first source row
SHP-00046612,51606,15,True,,exact duplicate; retained first source row
SHP-00046612,72189,15,False,,exact duplicate; retained first source row
SHP-00039461,51633,15,True,,exact duplicate; retained first source row
SHP-00039461,53586,15,False,,exact duplicate; retained first source row
SHP-00004450,51756,13,True,"transport_mode, shipment_weight_kg","retained highest-quality copy; conflict in transport_mode, shipment_weight_kg"
SHP-00004450,78947,7,False,"transport_mode, shipment_weight_kg","retained highest-quality copy; conflict in transport_mode, shipment_weight_kg"
SHP-00030476,51757,15,True,,exact duplicate; retained first source row
SHP-00030476,86313,15,False,,exact duplicate; retained first source row
SHP-00036780,52110,14,True,,exact duplicate; retained first source row
SHP-00036780,85673,14,False,,exact duplicate; retained first source row
SHP-00044725,52194,15,True,,exact duplicate; retained first source row
SHP-00044725,62520,15,False,,exact duplicate; retained first source row
SHP-00061126,52228,15,True,,exact duplicate; retained first source row
SHP-00061126,81905,15,False,,exact duplicate; retained first source row
SHP-00043486,52319,15,True,,exact duplicate; retained first source row
SHP-00043486,88380,15,False,,exact duplicate; retained first source row
SHP-00066757,52323,15,True,,exact duplicate; retained first source row
SHP-00066757,81635,15,False,,exact duplicate; retained first source row
SHP-00035021,52431,15,True,,exact duplicate; retained first source row
SHP-00035021,68570,15,False,,exact duplicate; retained first source row
SHP-00060376,52435,14,True,,exact duplicate; retained first source row
SHP-00060376,58636,14,False,,exact duplicate; retained first source row
SHP-00007814,52442,15,True,,exact duplicate; retained first source row
SHP-00007814,56239,15,False,,exact duplicate; retained first source row
SHP-00059197,52458,15,True,,exact duplicate; retained first source row
SHP-00059197,61236,15,False,,exact duplicate; retained first source row
SHP-00004740,52488,14,True,,exact duplicate; retained first source row
SHP-00004740,74543,14,False,,exact duplicate; retained first source row
SHP-00033605,52531,12,True,"transport_mode, freight_cost_usd","retained highest-quality copy; conflict in transport_mode, freight_cost_usd"
SHP-00033605,79886,10,False,"transport_mode, freight_cost_usd","retained highest-quality copy; conflict in transport_mode, freight_cost_usd"
SHP-00081694,52574,14,True,,exact duplicate; retained first source row
SHP-00081694,84246,14,False,,exact duplicate; retained first source row
SHP-00017904,52613,15,True,,exact duplicate; retained first source row
SHP-00017904,82970,15,False,,exact duplicate; retained first source row
SHP-00037890,52615,15,True,,exact duplicate; retained first source row
SHP-00037890,68591,15,False,,exact duplicate; retained first source row
SHP-00084707,52626,14,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00084707,86724,6,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00047507,52684,15,True,,exact duplicate; retained first source row
SHP-00047507,75037,15,False,,exact duplicate; retained first source row
SHP-00021773,52738,15,True,,exact duplicate; retained first source row
SHP-00021773,81168,15,False,,exact duplicate; retained first source row
SHP-00063346,52814,14,True,,exact duplicate; retained first source row
SHP-00063346,72997,14,False,,exact duplicate; retained first source row
SHP-00029062,52854,15,True,,exact duplicate; retained first source row
SHP-00029062,73701,15,False,,exact duplicate; retained first source row
SHP-00070271,52942,15,True,,exact duplicate; retained first source row
SHP-00070271,70092,15,False,,exact duplicate; retained first source row
SHP-00070898,52950,14,True,,exact duplicate; retained first source row
SHP-00070898,63687,14,False,,exact duplicate; retained first source row
SHP-00014305,53043,14,True,,exact duplicate; retained first source row
SHP-00014305,84572,14,False,,exact duplicate; retained first source row
SHP-00071435,53082,14,True,,exact duplicate; retained first source row
SHP-00071435,57891,14,False,,exact duplicate; retained first source row
SHP-00028692,53102,15,True,,exact duplicate; retained first source row
SHP-00028692,78285,15,False,,exact duplicate; retained first source row
SHP-00043955,53117,15,True,,exact duplicate; retained first source row
SHP-00043955,68664,15,False,,exact duplicate; retained first source row
SHP-00047556,53134,15,True,,exact duplicate; retained first source row
SHP-00047556,69677,15,False,,exact duplicate; retained first source row
SHP-00051189,53263,14,True,,exact duplicate; retained first source row
SHP-00051189,58706,14,False,,exact duplicate; retained first source row
SHP-00054491,53268,15,True,,exact duplicate; retained first source row
SHP-00054491,84256,15,False,,exact duplicate; retained first source row
SHP-00029850,53280,15,True,,exact duplicate; retained first source row
SHP-00029850,84294,15,False,,exact duplicate; retained first source row
SHP-00034042,53382,14,True,,exact duplicate; retained first source row
SHP-00034042,88194,14,False,,exact duplicate; retained first source row
SHP-00038527,53410,15,True,,exact duplicate; retained first source row
SHP-00038527,82892,15,False,,exact duplicate; retained first source row
SHP-00063400,53465,15,True,,exact duplicate; retained first source row
SHP-00063400,70596,15,False,,exact duplicate; retained first source row
SHP-00005309,53542,15,True,,exact duplicate; retained first source row
SHP-00005309,76463,15,False,,exact duplicate; retained first source row
SHP-00045915,53547,15,True,,exact duplicate; retained first source row
SHP-00045915,62646,15,False,,exact duplicate; retained first source row
SHP-00058221,53605,15,True,,exact duplicate; retained first source row
SHP-00058221,69796,15,False,,exact duplicate; retained first source row
SHP-00033491,53690,15,True,,exact duplicate; retained first source row
SHP-00033491,85633,15,False,,exact duplicate; retained first source row
SHP-00021940,53739,14,True,,exact duplicate; retained first source row
SHP-00021940,54000,14,False,,exact duplicate; retained first source row
SHP-00007491,53777,15,True,,exact duplicate; retained first source row
SHP-00007491,58163,15,False,,exact duplicate; retained first source row
SHP-00062765,53778,15,True,,exact duplicate; retained first source row
SHP-00062765,67144,15,False,,exact duplicate; retained first source row
SHP-00077495,53779,14,True,,exact duplicate; retained first source row
SHP-00077495,74239,14,False,,exact duplicate; retained first source row
SHP-00011540,53801,15,True,,exact duplicate; retained first source row
SHP-00011540,64001,15,False,,exact duplicate; retained first source row
SHP-00043540,53975,15,True,,exact duplicate; retained first source row
SHP-00043540,83794,15,False,,exact duplicate; retained first source row
SHP-00033631,54110,15,True,,exact duplicate; retained first source row
SHP-00033631,88457,15,False,,exact duplicate; retained first source row
SHP-00028705,54149,14,True,,exact duplicate; retained first source row
SHP-00028705,81547,14,False,,exact duplicate; retained first source row
SHP-00068111,54251,14,True,,exact duplicate; retained first source row
SHP-00068111,63828,14,False,,exact duplicate; retained first source row
SHP-00033452,54289,15,True,,exact duplicate; retained first source row
SHP-00033452,76125,15,False,,exact duplicate; retained first source row
SHP-00011956,54300,14,True,,exact duplicate; retained first source row
SHP-00011956,75258,14,False,,exact duplicate; retained first source row
SHP-00072855,54311,15,True,,exact duplicate; retained first source row
SHP-00072855,71090,15,False,,exact duplicate; retained first source row
SHP-00030511,54314,15,True,,exact duplicate; retained first source row
SHP-00030511,77636,15,False,,exact duplicate; retained first source row
SHP-00076271,54318,15,True,,exact duplicate; retained first source row
SHP-00076271,59486,15,False,,exact duplicate; retained first source row
SHP-00041929,54321,14,True,,exact duplicate; retained first source row
SHP-00041929,88568,14,False,,exact duplicate; retained first source row
SHP-00015443,54385,15,True,,exact duplicate; retained first source row
SHP-00015443,64318,15,False,,exact duplicate; retained first source row
SHP-00066936,54400,14,True,,exact duplicate; retained first source row
SHP-00066936,87988,14,False,,exact duplicate; retained first source row
SHP-00055499,54418,15,True,,exact duplicate; retained first source row
SHP-00055499,78248,15,False,,exact duplicate; retained first source row
SHP-00079293,54452,7,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00079293,76367,15,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00038541,54514,15,True,,exact duplicate; retained first source row
SHP-00038541,71734,15,False,,exact duplicate; retained first source row
SHP-00076033,54524,15,True,,exact duplicate; retained first source row
SHP-00076033,87279,15,False,,exact duplicate; retained first source row
SHP-00074603,54580,14,True,,exact duplicate; retained first source row
SHP-00074603,79993,14,False,,exact duplicate; retained first source row
SHP-00081350,54650,15,True,,exact duplicate; retained first source row
SHP-00081350,71588,15,False,,exact duplicate; retained first source row
SHP-00058868,54654,15,True,,exact duplicate; retained first source row
SHP-00058868,76789,15,False,,exact duplicate; retained first source row
SHP-00018990,54697,15,True,,exact duplicate; retained first source row
SHP-00018990,62792,15,False,,exact duplicate; retained first source row
SHP-00041831,54715,15,True,,exact duplicate; retained first source row
SHP-00041831,70847,15,False,,exact duplicate; retained first source row
SHP-00024902,54745,10,False,freight_cost_usd,retained highest-quality copy; conflict in freight_cost_usd
SHP-00024902,68378,14,True,freight_cost_usd,retained highest-quality copy; conflict in freight_cost_usd
SHP-00024389,54817,7,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00024389,60141,15,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00078808,54833,15,True,,exact duplicate; retained first source row
SHP-00078808,67523,15,False,,exact duplicate; retained first source row
SHP-00064618,54839,15,True,,exact duplicate; retained first source row
SHP-00064618,78663,15,False,,exact duplicate; retained first source row
SHP-00040334,54843,14,True,,exact duplicate; retained first source row
SHP-00040334,69967,14,False,,exact duplicate; retained first source row
SHP-00003008,54850,15,True,,exact duplicate; retained first source row
SHP-00003008,54934,15,False,,exact duplicate; retained first source row
SHP-00049159,54920,15,True,,exact duplicate; retained first source row
SHP-00049159,82084,15,False,,exact duplicate; retained first source row
SHP-00075763,55111,14,True,,exact duplicate; retained first source row
SHP-00075763,55430,14,False,,exact duplicate; retained first source row
SHP-00051544,55113,14,True,,exact duplicate; retained first source row
SHP-00051544,69733,14,False,,exact duplicate; retained first source row
SHP-00072749,55115,15,True,,exact duplicate; retained first source row
SHP-00072749,69938,15,False,,exact duplicate; retained first source row
SHP-00076905,55123,15,True,,exact duplicate; retained first source row
SHP-00076905,62635,15,False,,exact duplicate; retained first source row
SHP-00062522,55210,15,True,,exact duplicate; retained first source row
SHP-00062522,59480,15,False,,exact duplicate; retained first source row
SHP-00025997,55309,15,True,,exact duplicate; retained first source row
SHP-00025997,88479,15,False,,exact duplicate; retained first source row
SHP-00046682,55332,14,True,,exact duplicate; retained first source row
SHP-00046682,76648,14,False,,exact duplicate; retained first source row
SHP-00064598,55372,15,True,,exact duplicate; retained first source row
SHP-00064598,73095,15,False,,exact duplicate; retained first source row
SHP-00073047,55413,14,True,,exact duplicate; retained first source row
SHP-00073047,84063,14,False,,exact duplicate; retained first source row
SHP-00075539,55454,15,True,,exact duplicate; retained first source row
SHP-00075539,82103,15,False,,exact duplicate; retained first source row
SHP-00026897,55462,15,True,,exact duplicate; retained first source row
SHP-00026897,57625,15,False,,exact duplicate; retained first source row
SHP-00007685,55549,15,True,,exact duplicate; retained first source row
SHP-00007685,71051,15,False,,exact duplicate; retained first source row
SHP-00026834,55552,7,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00026834,87660,15,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00014352,55598,14,True,,exact duplicate; retained first source row
SHP-00014352,73719,14,False,,exact duplicate; retained first source row
SHP-00045387,55621,15,True,,exact duplicate; retained first source row
SHP-00045387,59790,15,False,,exact duplicate; retained first source row
SHP-00005893,55745,15,True,,exact duplicate; retained first source row
SHP-00005893,87137,15,False,,exact duplicate; retained first source row
SHP-00027399,55754,15,True,,exact duplicate; retained first source row
SHP-00027399,57297,15,False,,exact duplicate; retained first source row
SHP-00002033,55767,15,True,,exact duplicate; retained first source row
SHP-00002033,58077,15,False,,exact duplicate; retained first source row
SHP-00032018,55785,15,True,,exact duplicate; retained first source row
SHP-00032018,83335,15,False,,exact duplicate; retained first source row
SHP-00035324,55866,15,True,,exact duplicate; retained first source row
SHP-00035324,64181,15,False,,exact duplicate; retained first source row
SHP-00005030,55908,15,True,,exact duplicate; retained first source row
SHP-00005030,69285,15,False,,exact duplicate; retained first source row
SHP-00050050,55938,15,True,,exact duplicate; retained first source row
SHP-00050050,64895,15,False,,exact duplicate; retained first source row
SHP-00036211,55939,14,True,,exact duplicate; retained first source row
SHP-00036211,83048,14,False,,exact duplicate; retained first source row
SHP-00003560,55969,15,True,,exact duplicate; retained first source row
SHP-00003560,61914,15,False,,exact duplicate; retained first source row
SHP-00079464,55974,15,True,,exact duplicate; retained first source row
SHP-00079464,67903,15,False,,exact duplicate; retained first source row
SHP-00076054,55986,15,True,,exact duplicate; retained first source row
SHP-00076054,85921,15,False,,exact duplicate; retained first source row
SHP-00069588,55994,15,True,,exact duplicate; retained first source row
SHP-00069588,64704,15,False,,exact duplicate; retained first source row
SHP-00073394,56044,14,True,,exact duplicate; retained first source row
SHP-00073394,74031,14,False,,exact duplicate; retained first source row
SHP-00073431,56064,15,True,,exact duplicate; retained first source row
SHP-00073431,74795,15,False,,exact duplicate; retained first source row
SHP-00083651,56065,14,True,,exact duplicate; retained first source row
SHP-00083651,78658,14,False,,exact duplicate; retained first source row
SHP-00059186,56192,15,True,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00059186,64066,13,False,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00031201,56209,14,True,,exact duplicate; retained first source row
SHP-00031201,63272,14,False,,exact duplicate; retained first source row
SHP-00070881,56248,14,True,,exact duplicate; retained first source row
SHP-00070881,74857,14,False,,exact duplicate; retained first source row
SHP-00063970,56282,15,True,,exact duplicate; retained first source row
SHP-00063970,84662,15,False,,exact duplicate; retained first source row
SHP-00010882,56315,15,True,,exact duplicate; retained first source row
SHP-00010882,74701,15,False,,exact duplicate; retained first source row
SHP-00065914,56365,14,True,,exact duplicate; retained first source row
SHP-00065914,70951,14,False,,exact duplicate; retained first source row
SHP-00005483,56439,12,False,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00005483,86817,14,True,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00029459,56475,14,True,,exact duplicate; retained first source row
SHP-00029459,86960,14,False,,exact duplicate; retained first source row
SHP-00050225,56483,15,True,,exact duplicate; retained first source row
SHP-00050225,88098,15,False,,exact duplicate; retained first source row
SHP-00072089,56498,14,True,,exact duplicate; retained first source row
SHP-00072089,57370,14,False,,exact duplicate; retained first source row
SHP-00078702,56514,14,True,,exact duplicate; retained first source row
SHP-00078702,76488,14,False,,exact duplicate; retained first source row
SHP-00013013,56566,15,True,,exact duplicate; retained first source row
SHP-00013013,65884,15,False,,exact duplicate; retained first source row
SHP-00032371,56648,15,True,,exact duplicate; retained first source row
SHP-00032371,78954,15,False,,exact duplicate; retained first source row
SHP-00077924,56695,15,True,,exact duplicate; retained first source row
SHP-00077924,73184,15,False,,exact duplicate; retained first source row
SHP-00015277,56731,15,True,,exact duplicate; retained first source row
SHP-00015277,61589,15,False,,exact duplicate; retained first source row
SHP-00015819,56772,15,True,,exact duplicate; retained first source row
SHP-00015819,83734,15,False,,exact duplicate; retained first source row
SHP-00010644,56778,15,True,,exact duplicate; retained first source row
SHP-00010644,66503,15,False,,exact duplicate; retained first source row
SHP-00020915,56792,14,True,,exact duplicate; retained first source row
SHP-00020915,73469,14,False,,exact duplicate; retained first source row
SHP-00057494,56802,15,True,,exact duplicate; retained first source row
SHP-00057494,72283,15,False,,exact duplicate; retained first source row
SHP-00066910,56873,15,True,,exact duplicate; retained first source row
SHP-00066910,87124,15,False,,exact duplicate; retained first source row
SHP-00035336,56896,7,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00035336,71170,15,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00038479,56963,13,True,,exact duplicate; retained first source row
SHP-00038479,68017,13,False,,exact duplicate; retained first source row
SHP-00065873,57000,14,True,,exact duplicate; retained first source row
SHP-00065873,71433,14,False,,exact duplicate; retained first source row
SHP-00073903,57025,15,True,,exact duplicate; retained first source row
SHP-00073903,76638,15,False,,exact duplicate; retained first source row
SHP-00030941,57054,12,False,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00030941,65834,14,True,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00074164,57090,15,True,,exact duplicate; retained first source row
SHP-00074164,58828,15,False,,exact duplicate; retained first source row
SHP-00046027,57108,11,False,"transport_mode, freight_cost_usd","retained highest-quality copy; conflict in transport_mode, freight_cost_usd"
SHP-00046027,81130,13,True,"transport_mode, freight_cost_usd","retained highest-quality copy; conflict in transport_mode, freight_cost_usd"
SHP-00023862,57119,14,True,,exact duplicate; retained first source row
SHP-00023862,59641,14,False,,exact duplicate; retained first source row
SHP-00009652,57132,15,True,,exact duplicate; retained first source row
SHP-00009652,62479,15,False,,exact duplicate; retained first source row
SHP-00061907,57135,14,True,,exact duplicate; retained first source row
SHP-00061907,73836,14,False,,exact duplicate; retained first source row
SHP-00011040,57184,14,True,,exact duplicate; retained first source row
SHP-00011040,74052,14,False,,exact duplicate; retained first source row
SHP-00074718,57191,14,True,,exact duplicate; retained first source row
SHP-00074718,59435,14,False,,exact duplicate; retained first source row
SHP-00019151,57280,14,True,,exact duplicate; retained first source row
SHP-00019151,73666,14,False,,exact duplicate; retained first source row
SHP-00033855,57351,14,True,,exact duplicate; retained first source row
SHP-00033855,62638,14,False,,exact duplicate; retained first source row
SHP-00067035,57356,11,False,freight_cost_usd,retained highest-quality copy; conflict in freight_cost_usd
SHP-00067035,72983,15,True,freight_cost_usd,retained highest-quality copy; conflict in freight_cost_usd
SHP-00052618,57373,12,False,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00052618,63248,14,True,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00050151,57384,14,True,,exact duplicate; retained first source row
SHP-00050151,61200,14,False,,exact duplicate; retained first source row
SHP-00065955,57390,14,True,,exact duplicate; retained first source row
SHP-00065955,81580,14,False,,exact duplicate; retained first source row
SHP-00060478,57413,15,True,,exact duplicate; retained first source row
SHP-00060478,79084,15,False,,exact duplicate; retained first source row
SHP-00048145,57526,15,True,,exact duplicate; retained first source row
SHP-00048145,75153,15,False,,exact duplicate; retained first source row
SHP-00078117,57564,15,True,,exact duplicate; retained first source row
SHP-00078117,73342,15,False,,exact duplicate; retained first source row
SHP-00013787,57594,15,True,,exact duplicate; retained first source row
SHP-00013787,70625,15,False,,exact duplicate; retained first source row
SHP-00053681,57710,14,True,,exact duplicate; retained first source row
SHP-00053681,79099,14,False,,exact duplicate; retained first source row
SHP-00032176,57712,15,True,,exact duplicate; retained first source row
SHP-00032176,87388,15,False,,exact duplicate; retained first source row
SHP-00064874,57812,15,True,,exact duplicate; retained first source row
SHP-00064874,79992,15,False,,exact duplicate; retained first source row
SHP-00043118,57829,15,True,,exact duplicate; retained first source row
SHP-00043118,69035,15,False,,exact duplicate; retained first source row
SHP-00057820,57893,15,True,,exact duplicate; retained first source row
SHP-00057820,59729,15,False,,exact duplicate; retained first source row
SHP-00021666,57937,14,True,,exact duplicate; retained first source row
SHP-00021666,75682,14,False,,exact duplicate; retained first source row
SHP-00023723,57958,15,True,,exact duplicate; retained first source row
SHP-00023723,62248,15,False,,exact duplicate; retained first source row
SHP-00079319,58106,14,True,,exact duplicate; retained first source row
SHP-00079319,82372,14,False,,exact duplicate; retained first source row
SHP-00017905,58107,15,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00017905,73765,7,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00078134,58271,15,True,,exact duplicate; retained first source row
SHP-00078134,72982,15,False,,exact duplicate; retained first source row
SHP-00014089,58298,15,True,,exact duplicate; retained first source row
SHP-00014089,63588,15,False,,exact duplicate; retained first source row
SHP-00055890,58302,15,True,,exact duplicate; retained first source row
SHP-00055890,71331,15,False,,exact duplicate; retained first source row
SHP-00007483,58327,15,True,,exact duplicate; retained first source row
SHP-00007483,74688,15,False,,exact duplicate; retained first source row
SHP-00080323,58443,15,True,,exact duplicate; retained first source row
SHP-00080323,65542,15,False,,exact duplicate; retained first source row
SHP-00010453,58528,14,True,,exact duplicate; retained first source row
SHP-00010453,60380,14,False,,exact duplicate; retained first source row
SHP-00077185,58584,15,True,,exact duplicate; retained first source row
SHP-00077185,84096,15,False,,exact duplicate; retained first source row
SHP-00036296,58589,15,True,,exact duplicate; retained first source row
SHP-00036296,73986,15,False,,exact duplicate; retained first source row
SHP-00051972,58590,14,True,,exact duplicate; retained first source row
SHP-00051972,77802,14,False,,exact duplicate; retained first source row
SHP-00056998,58697,15,True,,exact duplicate; retained first source row
SHP-00056998,86834,15,False,,exact duplicate; retained first source row
SHP-00011950,58792,14,True,,exact duplicate; retained first source row
SHP-00011950,74808,14,False,,exact duplicate; retained first source row
SHP-00036403,58800,6,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00036403,65732,14,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00050188,58848,15,True,,exact duplicate; retained first source row
SHP-00050188,86095,15,False,,exact duplicate; retained first source row
SHP-00073323,58871,14,True,,exact duplicate; retained first source row
SHP-00073323,74001,14,False,,exact duplicate; retained first source row
SHP-00019449,58975,15,True,,exact duplicate; retained first source row
SHP-00019449,64254,15,False,,exact duplicate; retained first source row
SHP-00045472,59032,15,True,,exact duplicate; retained first source row
SHP-00045472,66395,15,False,,exact duplicate; retained first source row
SHP-00080438,59050,14,True,,exact duplicate; retained first source row
SHP-00080438,87132,14,False,,exact duplicate; retained first source row
SHP-00018216,59299,15,True,,exact duplicate; retained first source row
SHP-00018216,76626,15,False,,exact duplicate; retained first source row
SHP-00034004,59380,15,True,,exact duplicate; retained first source row
SHP-00034004,88056,15,False,,exact duplicate; retained first source row
SHP-00060972,59439,15,True,,exact duplicate; retained first source row
SHP-00060972,76821,15,False,,exact duplicate; retained first source row
SHP-00011527,59542,7,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00011527,61927,15,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00024547,59544,15,True,,exact duplicate; retained first source row
SHP-00024547,88451,15,False,,exact duplicate; retained first source row
SHP-00016994,59589,14,True,,exact duplicate; retained first source row
SHP-00016994,77605,14,False,,exact duplicate; retained first source row
SHP-00045082,59612,14,True,,exact duplicate; retained first source row
SHP-00045082,81458,14,False,,exact duplicate; retained first source row
SHP-00026762,59657,14,True,,exact duplicate; retained first source row
SHP-00026762,76945,14,False,,exact duplicate; retained first source row
SHP-00047286,59664,14,True,,exact duplicate; retained first source row
SHP-00047286,60198,14,False,,exact duplicate; retained first source row
SHP-00050721,59673,15,True,,exact duplicate; retained first source row
SHP-00050721,82051,15,False,,exact duplicate; retained first source row
SHP-00003192,59922,15,True,,exact duplicate; retained first source row
SHP-00003192,64965,15,False,,exact duplicate; retained first source row
SHP-00035581,60008,15,True,,exact duplicate; retained first source row
SHP-00035581,62429,15,False,,exact duplicate; retained first source row
SHP-00001001,60077,15,True,,exact duplicate; retained first source row
SHP-00001001,83674,15,False,,exact duplicate; retained first source row
SHP-00001283,60140,15,True,,exact duplicate; retained first source row
SHP-00001283,81236,15,False,,exact duplicate; retained first source row
SHP-00056320,60190,15,True,,exact duplicate; retained first source row
SHP-00056320,74274,15,False,,exact duplicate; retained first source row
SHP-00050075,60191,14,True,,exact duplicate; retained first source row
SHP-00050075,80479,14,False,,exact duplicate; retained first source row
SHP-00000822,60241,15,True,,exact duplicate; retained first source row
